uid;dt;latitude;longitude;speed;radius;rssi;actualForever;userName;NetworkType
dmr:11112053@subscribers.global;2025-05-13 07:16:19.000;36,7231254577637;10,2993488311768;0,0546875;12,5;NULL;0;dmr:11112053@subscribers.global;0
dmr:11063006@subscribers.global;2025-05-13 07:16:18.000;36,9360733032227;10,0927743911743;0,3828125;13;NULL;0;dmr:11063006@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-13 07:16:26.000;36,8089561462402;10,3070583343506;0,03125;6,796875;NULL;0;dmr:11817012@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 07:16:32.000;36,7030448913574;10,397928237915;0,03125;6,1953125;NULL;0;dmr:11113013@subscribers.global;0
dmr:11112056@subscribers.global;2025-05-13 07:16:32.000;36,7312049865723;10,298942565918;1,1328125;10,296875;NULL;0;dmr:11112056@subscribers.global;0
dmr:11092006@subscribers.global;2025-05-13 07:16:37.000;36,8571090698242;10,1165971755981;0,46875;9,59375;NULL;0;dmr:11092006@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-13 07:16:22.000;36,8337020874023;11,1130990982056;0,0546875;9,6953125;NULL;0;dmr:11837079@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 07:16:12.000;36,8338966369629;11,1132116317749;0,0078125;16;NULL;0;dmr:11837011@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 07:17:04.000;36,9216194152832;10,8486461639404;3,9375;5,09375;NULL;0;dmr:11202063@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-13 07:17:15.000;36,8316688537598;10,0417728424072;0,03125;6,6953125;NULL;0;dmr:11032050@subscribers.global;0
dmr:11133009@subscribers.global;2025-05-13 07:17:15.000;36,7148132324219;10,26402759552;0,2265625;24;NULL;0;dmr:11133009@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 07:17:19.000;36,7231254577637;10,2993535995483;0,0390625;8,8984375;NULL;0;dmr:11112053@subscribers.global;0
dmr:11003043@subscribers.global;2025-05-13 07:17:14.000;36,859935760498;10,1139688491821;0,0234375;13,1953125;NULL;0;dmr:11003043@subscribers.global;0
dmr:11063006@subscribers.global;2025-05-13 07:17:18.000;36,9360656738281;10,0928297042847;0,109375;11,59375;NULL;0;dmr:11063006@subscribers.global;0
dmr:11112056@subscribers.global;2025-05-13 07:17:32.000;36,7311706542969;10,2989311218262;1,0078125;7,5;NULL;0;dmr:11112056@subscribers.global;0
dmr:11063005@subscribers.global;2025-05-13 07:17:24.000;36,8970985412598;10,1163311004639;0,7734375;11;NULL;0;dmr:11063005@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 07:17:32.000;36,7030487060547;10,3979320526123;0,0078125;4,296875;NULL;0;dmr:11113013@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-13 07:17:22.000;36,8337097167969;11,1130933761597;0,0234375;10,796875;NULL;0;dmr:11837079@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 07:18:04.000;36,922679901123;10,8464498519897;0,0234375;4,6953125;NULL;0;dmr:11202063@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 07:17:34.000;36,8338928222656;11,1132144927979;0,03125;12,6953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 07:18:19.000;36,7231254577637;10,299352645874;0,0703125;12,296875;NULL;0;dmr:11112053@subscribers.global;0
dmr:11787016@subscribers.global;2025-05-02 09:23:18.000;36,7751083374023;11,1265077590942;16,578125;8,8984375;NULL;0;dmr:11787016@subscribers.global;0
dmr:11062022@subscribers.global;2025-05-02 11:19:35.000;36,8922004699707;10,1373414993286;19,4375;7,3984375;NULL;0;dmr:11062022@subscribers.global;0
dmr:11132033@subscribers.global;2025-05-02 11:19:37.000;36,763988494873;10,2252416610718;0,0546875;5,09375;NULL;0;dmr:11132033@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-02 11:19:19.000;36,6923141479492;11,5393447875977;4,9765625;7,09375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-02 11:19:52.000;37,0426063537598;11,0647563934326;0;5,8984375;NULL;0;dmr:11837069@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-02 11:19:52.000;36,703052520752;10,3979425430298;0,0078125;9,8984375;NULL;0;dmr:11113013@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-02 11:19:45.000;36,6929588317871;11,5403547286987;4,3984375;6,09375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11112057@subscribers.global;2025-05-02 11:20:10.000;36,7548446655273;10,237753868103;0,03125;9,296875;NULL;0;dmr:11112057@subscribers.global;0
dmr:11787016@subscribers.global;2025-05-02 11:20:14.000;36,6777267456055;11,5175695419312;0,2578125;15,5;NULL;0;dmr:11787016@subscribers.global;0
dmr:11093011@subscribers.global;2025-05-02 11:20:15.000;36,8399925231934;10,1166315078735;0,109375;7,8984375;NULL;0;dmr:11093011@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-02 11:20:21.000;36,8336982727051;11,1131286621094;0,125;7,3984375;NULL;0;dmr:11837079@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-02 11:20:09.000;36,6939506530762;11,5405082702637;4,671875;4,3984375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-02 11:20:31.000;36,799388885498;10,165337562561;0,0078125;12,09375;NULL;0;dmr:11032050@subscribers.global;0
dmr:11112051@subscribers.global;2025-05-02 11:20:34.000;36,7198257446289;10,2602596282959;0,2578125;14,8984375;NULL;0;dmr:11112051@subscribers.global;0
dmr:11062022@subscribers.global;2025-05-02 11:20:35.000;36,8955459594727;10,1238451004028;25,390625;7,59375;NULL;0;dmr:11062022@subscribers.global;0
dmr:11132033@subscribers.global;2025-05-02 11:20:37.000;36,7639846801758;10,225248336792;0;10,59375;NULL;0;dmr:11132033@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-02 11:20:17.000;36,6943016052246;11,5404567718506;4,3671875;10,09375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-02 11:20:52.000;36,703052520752;10,3979406356812;0,0859375;4,59375;NULL;0;dmr:11113013@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-02 11:20:52.000;37,0426063537598;11,0647554397583;0,0234375;5;NULL;0;dmr:11837069@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-02 11:20:31.000;36,6949005126953;11,5402688980103;4,5625;5,8984375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11092032@subscribers.global;2025-05-02 11:20:55.000;36,8621368408203;10,1161975860596;0,0078125;4,59375;NULL;0;dmr:11092032@subscribers.global;0
dmr:11787016@subscribers.global;2025-05-02 11:21:14.000;36,6777153015137;11,5175848007202;0,296875;12,6953125;NULL;0;dmr:11787016@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-02 11:21:21.000;36,8336982727051;11,1131362915039;0,03125;13,59375;NULL;0;dmr:11837079@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-02 11:21:11.000;36,6964263916016;11,5397357940674;4,453125;6,09375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11112051@subscribers.global;2025-05-02 11:21:34.000;36,7198600769043;10,2602462768555;0,3671875;30,296875;NULL;0;dmr:11112051@subscribers.global;0
dmr:11132033@subscribers.global;2025-05-02 11:21:39.000;36,7639808654785;10,2252473831177;0;6,3984375;NULL;0;dmr:11132033@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-02 11:21:52.000;36,7030563354492;10,3979415893555;0,015625;13;NULL;0;dmr:11113013@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-02 11:21:17.000;36,6966590881348;11,5396223068237;4,4609375;7,296875;NULL;0;dmr:11837011@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-02 11:21:52.000;37,0426063537598;11,0647535324097;0,046875;5,59375;NULL;0;dmr:11837069@subscribers.global;0
dmr:11092032@subscribers.global;2025-05-02 11:21:55.000;36,8621292114258;10,1161975860596;0;11,6953125;NULL;0;dmr:11092032@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-02 11:21:35.000;36,6973686218262;11,5394353866577;4,5078125;8,1953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11112057@subscribers.global;2025-05-02 11:22:10.000;36,7548446655273;10,237738609314;0,015625;8,296875;NULL;0;dmr:11112057@subscribers.global;0
dmr:11003049@subscribers.global;2025-05-02 11:22:15.000;36,8605842590332;10,1142511367798;0,0625;4;NULL;0;dmr:11003049@subscribers.global;0
dmr:11093011@subscribers.global;2025-05-02 11:22:15.000;36,8399887084961;10,1166105270386;0,1171875;17,5;NULL;0;dmr:11093011@subscribers.global;0
dmr:11787016@subscribers.global;2025-05-02 11:22:14.000;36,6777076721191;11,5176105499268;0,484375;27,296875;NULL;0;dmr:11787016@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-02 11:22:21.000;36,8336982727051;11,1131372451782;0,1015625;6,3984375;NULL;0;dmr:11837079@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-02 11:22:15.000;36,6989784240723;11,5396995544434;4,5390625;10,6953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11112051@subscribers.global;2025-05-02 11:22:34.000;36,7198905944824;10,260235786438;0,2890625;22,59375;NULL;0;dmr:11112051@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-02 11:22:17.000;36,6990623474121;11,5397071838379;4,5546875;5,3984375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11132033@subscribers.global;2025-05-02 11:22:37.000;36,7639846801758;10,2252445220947;0,015625;6,296875;NULL;0;dmr:11132033@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-02 11:22:52.000;37,0426063537598;11,064751625061;0,078125;6,09375;NULL;0;dmr:11837069@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-02 11:22:52.000;36,7030563354492;10,3979425430298;0,0625;8,796875;NULL;0;dmr:11113013@subscribers.global;0
dmr:11063006@subscribers.global;2025-05-02 11:22:54.000;36,8970565795898;10,1162853240967;0,15625;13,6953125;NULL;0;dmr:11063006@subscribers.global;0
dmr:11112057@subscribers.global;2025-05-02 11:23:10.000;36,7548446655273;10,2377252578735;0,0859375;8,09375;NULL;0;dmr:11112057@subscribers.global;0
dmr:11787016@subscribers.global;2025-05-02 11:23:14.000;36,6777114868164;11,517653465271;0,140625;22,5;NULL;0;dmr:11787016@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-02 11:22:53.000;36,7005882263184;11,5402011871338;4,734375;7,6953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-02 11:23:21.000;36,8336944580078;11,1131372451782;0,0703125;7,6953125;NULL;0;dmr:11837079@subscribers.global;0
dmr:11042041@subscribers.global;2025-05-02 11:23:28.000;36,8288269042969;9,84202766418457;5,109375;3,5;NULL;0;dmr:11042041@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-02 11:23:31.000;36,8001937866211;10,1666641235352;3,1796875;6,59375;NULL;0;dmr:11032050@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-13 08:51:02.000;36,8337059020996;11,1131038665771;0,0078125;8,296875;NULL;0;dmr:11837079@subscribers.global;0
dmr:11092029@subscribers.global;2025-05-13 08:50:59.000;36,8549575805664;10,1125030517578;10,796875;7,8984375;NULL;0;dmr:11092029@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 08:51:04.000;36,9376640319824;10,8715524673462;16,109375;2,5;NULL;0;dmr:11202063@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-13 08:51:15.000;36,8060646057129;10,0870876312256;0;2,796875;NULL;0;dmr:11032050@subscribers.global;0
dmr:11112056@subscribers.global;2025-05-13 08:51:14.000;36,7541122436523;10,202935218811;3,2890625;4,796875;NULL;0;dmr:11112056@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 08:51:19.000;36,7557220458984;10,2450532913208;0,0703125;20,296875;NULL;0;dmr:11112053@subscribers.global;0
dmr:11092006@subscribers.global;2025-05-13 08:51:37.000;36,8569183349609;10,1165952682495;0,1484375;10,796875;NULL;0;dmr:11092006@subscribers.global;0
dmr:11787016@subscribers.global;2025-05-13 08:51:49.000;36,6274528503418;11,0974140167236;0,0703125;8,3984375;NULL;0;dmr:11787016@subscribers.global;0
dmr:11062037@subscribers.global;2025-05-13 08:51:47.000;36,9202346801758;10,0865173339844;0,015625;5,296875;NULL;0;dmr:11062037@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-13 08:52:02.000;36,8337097167969;11,1131067276001;0,0078125;8,3984375;NULL;0;dmr:11837079@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 08:52:04.000;36,9357872009277;10,8690595626831;4,0078125;3;NULL;0;dmr:11202063@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 08:52:19.000;36,7557220458984;10,2450532913208;0,0390625;20,296875;NULL;0;dmr:11112053@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-13 08:52:26.000;36,8089714050293;10,3070573806763;0,0625;5;NULL;0;dmr:11817012@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 08:52:32.000;36,7030448913574;10,3979339599609;0,0078125;6,796875;NULL;0;dmr:11113013@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-13 08:53:02.000;36,8337135314941;11,1131105422974;0,078125;12,59375;NULL;0;dmr:11837079@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 08:53:04.000;36,9358749389648;10,8687753677368;0,015625;15,796875;NULL;0;dmr:11202063@subscribers.global;0
dmr:11022041@subscribers.global;2025-05-13 08:53:08.000;36,7917976379395;10,0935573577881;0,375;16;NULL;0;dmr:11022041@subscribers.global;0
dmr:11787020@subscribers.global;2025-05-13 08:52:56.000;36,8712463378906;10,3571176528931;4,6953125;5,5390625;NULL;0;dmr:11787020@subscribers.global;0
dmr:11112056@subscribers.global;2025-05-13 08:53:14.000;36,7582893371582;10,2002773284912;1,375;3,3984375;NULL;0;dmr:11112056@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 08:53:19.000;36,7557220458984;10,245059967041;0,0234375;14;NULL;0;dmr:11112053@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-13 08:53:26.000;36,8089714050293;10,307056427002;0,0625;11,296875;NULL;0;dmr:11817012@subscribers.global;0
dmr:11063005@subscribers.global;2025-05-13 08:53:24.000;36,8970794677734;10,1162996292114;0;9,09375;NULL;0;dmr:11063005@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 08:53:32.000;36,7030448913574;10,3979339599609;0,0625;5;NULL;0;dmr:11113013@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-13 08:54:02.000;36,8337173461914;11,1131086349487;0,0546875;7,6953125;NULL;0;dmr:11837079@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 08:54:04.000;36,9358787536621;10,8687829971313;0,1171875;11,796875;NULL;0;dmr:11202063@subscribers.global;0
dmr:11112056@subscribers.global;2025-05-13 08:54:14.000;36,7592811584473;10,1996755599976;0,890625;6,5;NULL;0;dmr:11112056@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 08:54:19.000;36,7557258605957;10,2450580596924;0,03125;10,296875;NULL;0;dmr:11112053@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 08:54:32.000;36,7030487060547;10,3979358673096;0,015625;11,3984375;NULL;0;dmr:11113013@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-13 08:55:02.000;36,8337173461914;11,113109588623;0,0703125;6;NULL;0;dmr:11837079@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 08:55:04.000;36,9358825683594;10,8687868118286;0;23,1953125;NULL;0;dmr:11202063@subscribers.global;0
dmr:11112051@subscribers.global;2025-05-13 08:55:16.000;36,7155456542969;10,358678817749;0,265625;21,59375;NULL;0;dmr:11112051@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 08:55:19.000;36,7557220458984;10,2450637817383;0,0625;15,296875;NULL;0;dmr:11112053@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-13 08:55:15.000;36,8060607910156;10,087085723877;0,0546875;5,796875;NULL;0;dmr:11032050@subscribers.global;0
dmr:11062034@subscribers.global;2025-05-13 08:55:23.000;36,8982200622559;10,1229448318481;0,7734375;6,1953125;NULL;0;dmr:11062034@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-13 08:55:26.000;36,8089752197266;10,307056427002;0,0390625;12;NULL;0;dmr:11817012@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-13 08:56:02.000;36,8337211608887;11,1131076812744;0,0078125;9,09375;NULL;0;dmr:11837079@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 08:56:04.000;36,9358863830566;10,8687896728516;0,109375;13,8984375;NULL;0;dmr:11202063@subscribers.global;0
dmr:11787020@subscribers.global;2025-05-13 08:55:56.000;36,8781509399414;10,3530769348145;4,6953125;5,8515625;NULL;0;dmr:11787020@subscribers.global;0
dmr:11112056@subscribers.global;2025-05-13 08:56:14.000;36,7621383666992;10,1979150772095;3,484375;3,59375;NULL;0;dmr:11112056@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 08:56:19.000;36,755729675293;10,2450580596924;0,03125;17,296875;NULL;0;dmr:11112053@subscribers.global;0
dmr:11132033@subscribers.global;2025-05-13 08:56:20.000;36,6998062133789;10,1696844100952;0,0078125;5,3984375;NULL;0;dmr:11132033@subscribers.global;0
dmr:11063005@subscribers.global;2025-05-13 08:56:24.000;36,8970832824707;10,1162996292114;0,1484375;8,5;NULL;0;dmr:11063005@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 08:56:32.000;36,7030448913574;10,397931098938;0,046875;4,59375;NULL;0;dmr:11113013@subscribers.global;0
dmr:11787020@subscribers.global;2025-05-13 08:56:56.000;36,8803520202637;10,3515977859497;4,65625;6,1328125;NULL;0;dmr:11787020@subscribers.global;0
dmr:11106009@subscribers.global;2025-05-13 08:56:56.000;36,7666549682617;10,1816444396973;0,0078125;3,59375;NULL;0;dmr:11106009@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 08:57:04.000;36,9358863830566;10,8687868118286;0,0859375;21,5;NULL;0;dmr:11202063@subscribers.global;0
dmr:11112056@subscribers.global;2025-05-13 08:57:14.000;36,7649574279785;10,1963081359863;8,421875;5,1953125;NULL;0;dmr:11112056@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 08:57:19.000;36,755729675293;10,245059967041;0,0703125;12;NULL;0;dmr:11112053@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 08:57:32.000;36,7030487060547;10,3979330062866;0,03125;10,59375;NULL;0;dmr:11113013@subscribers.global;0
dmr:11112056@subscribers.global;2025-05-13 10:37:14.000;36,7861976623535;10,1791830062866;0,03125;13,59375;NULL;0;dmr:11112056@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-13 10:37:15.000;36,8130416870117;10,1570310592651;0,0390625;6,1953125;NULL;0;dmr:11032050@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 10:37:19.000;36,7184715270996;10,2955532073975;0,0546875;32,3984375;NULL;0;dmr:11112053@subscribers.global;0
dmr:11063005@subscribers.global;2025-05-13 10:37:24.000;36,8970527648926;10,1163091659546;0,375;16,3984375;NULL;0;dmr:11063005@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-13 10:37:26.000;36,8089485168457;10,307074546814;0,0703125;4,1953125;NULL;0;dmr:11817012@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 10:37:32.000;36,703052520752;10,3979444503784;0,0078125;6,5;NULL;0;dmr:11113013@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 10:38:04.000;36,9358863830566;10,8687906265259;0,109375;19,3984375;NULL;0;dmr:11202063@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 10:38:16.000;36,8338394165039;11,1132211685181;0,1328125;16,1953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11022041@subscribers.global;2025-05-13 10:38:08.000;36,7917671203613;10,0935649871826;0,21875;19,296875;NULL;0;dmr:11022041@subscribers.global;0
dmr:11817026@subscribers.global;2025-05-13 10:38:50.000;36,8082962036133;10,3062143325806;0,1015625;10,3984375;NULL;0;dmr:11817026@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 10:39:04.000;36,9358787536621;10,8687887191772;0,0078125;17,09375;NULL;0;dmr:11202063@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 10:39:19.000;36,7184715270996;10,2955636978149;0;21;NULL;0;dmr:11112053@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 10:39:32.000;36,703052520752;10,3979434967041;0,0625;7,296875;NULL;0;dmr:11113013@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-13 10:39:15.000;36,8130416870117;10,1570301055908;0,046875;14,296875;NULL;0;dmr:11032050@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 10:40:04.000;36,9358787536621;10,8687906265259;0,109375;24;NULL;0;dmr:11202063@subscribers.global;0
dmr:11112051@subscribers.global;2025-05-13 10:40:16.000;36,7030792236328;10,3978223800659;0,3203125;13,6953125;NULL;0;dmr:11112051@subscribers.global;0
dmr:11063005@subscribers.global;2025-05-13 10:40:24.000;36,8970680236816;10,116286277771;0,125;11,6953125;NULL;0;dmr:11063005@subscribers.global;0
dmr:11092006@subscribers.global;2025-05-13 10:39:59.000;36,8569183349609;10,1165752410889;0,15625;13;NULL;0;dmr:11092006@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 10:40:32.000;36,703052520752;10,3979434967041;0,0234375;14,8984375;NULL;0;dmr:11113013@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 10:41:04.000;36,9358787536621;10,8687915802002;0,1171875;25,59375;NULL;0;dmr:11202063@subscribers.global;0
dmr:11132033@subscribers.global;2025-05-13 10:41:20.000;36,6998138427734;10,1696834564209;0,0234375;3,8984375;NULL;0;dmr:11132033@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 10:41:32.000;36,703052520752;10,3979425430298;0,0859375;7,5;NULL;0;dmr:11113013@subscribers.global;0
dmr:11042040@subscribers.global;2025-05-13 10:42:04.000;36,8211441040039;10,0799579620361;0,0625;13,296875;NULL;0;dmr:11042040@subscribers.global;0
dmr:11106009@subscribers.global;2025-05-13 10:41:56.000;36,7947273254395;10,1879320144653;0,4453125;21,1953125;NULL;0;dmr:11106009@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 10:42:04.000;36,9358749389648;10,8687906265259;0,34375;39,09375;NULL;0;dmr:11202063@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-13 10:42:15.000;36,8130645751953;10,1570358276367;2,375;10,296875;NULL;0;dmr:11032050@subscribers.global;0
dmr:11063005@subscribers.global;2025-05-13 10:42:24.000;36,8971366882324;10,1162919998169;0,171875;11,8984375;NULL;0;dmr:11063005@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-13 10:42:26.000;36,8089561462402;10,3070678710938;0,0546875;4,8984375;NULL;0;dmr:11817012@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 10:42:32.000;36,7030563354492;10,3979444503784;0,015625;14,796875;NULL;0;dmr:11113013@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 10:43:04.000;36,9358711242676;10,8687953948975;0,1328125;17;NULL;0;dmr:11202063@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 10:43:19.000;36,7147369384766;10,3001747131348;0;1,8984375;NULL;0;dmr:11112053@subscribers.global;0
dmr:11092009@subscribers.global;2025-05-13 10:43:59.000;36,8428382873535;10,1114091873169;0,1015625;15;NULL;0;dmr:11092009@subscribers.global;0
dmr:11787020@subscribers.global;2025-05-13 10:43:56.000;36,9239845275879;10,295033454895;0,0625;6,7421875;NULL;0;dmr:11787020@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 10:44:04.000;36,9358673095703;10,8687973022461;0,03125;21;NULL;0;dmr:11202063@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 10:44:19.000;36,7147369384766;10,3001718521118;0,0625;1,5;NULL;0;dmr:11112053@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 10:44:32.000;36,7030487060547;10,3979444503784;0,0625;4;NULL;0;dmr:11113013@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 10:45:04.000;36,935863494873;10,8687982559204;0,046875;19,1953125;NULL;0;dmr:11202063@subscribers.global;0
dmr:11063005@subscribers.global;2025-05-13 10:45:24.000;36,8969650268555;10,1163816452026;0,0625;6,8984375;NULL;0;dmr:11063005@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 10:45:19.000;36,7147369384766;10,3001699447632;0,03125;3;NULL;0;dmr:11112053@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-13 10:45:26.000;36,8089561462402;10,3070783615112;0,0234375;5,1953125;NULL;0;dmr:11817012@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 10:45:32.000;36,7030487060547;10,3979396820068;0,0078125;9,09375;NULL;0;dmr:11113013@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-13 10:46:15.000;36,8287162780762;10,1427879333496;15,3125;2,796875;NULL;0;dmr:11032050@subscribers.global;0
dmr:11787020@subscribers.global;2025-05-13 10:45:56.000;36,9239234924316;10,2950229644775;0,1484375;6,4453125;NULL;0;dmr:11787020@subscribers.global;0
dmr:11063005@subscribers.global;2025-05-13 10:46:24.000;36,8969573974609;10,1164016723633;0,3046875;3,8984375;NULL;0;dmr:11063005@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 10:46:19.000;36,7148933410645;10,2990007400513;8,3515625;11,09375;NULL;0;dmr:11112053@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-13 10:46:26.000;36,8089561462402;10,3070793151855;0,0546875;5,796875;NULL;0;dmr:11817012@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 10:46:32.000;36,7030487060547;10,3979396820068;0,0625;10;NULL;0;dmr:11113013@subscribers.global;0
dmr:11062022@subscribers.global;2025-05-13 10:46:47.000;36,9933967590332;10,0611667633057;0,0546875;12,796875;NULL;0;dmr:11062022@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 10:47:04.000;36,9358711242676;10,8687973022461;0,125;9,1953125;NULL;0;dmr:11202063@subscribers.global;0
dmr:11002064@subscribers.global;2025-05-13 12:09:04.000;36,8610153198242;10,1118946075439;0,0625;2,796875;NULL;0;dmr:11002064@subscribers.global;0
dmr:11112056@subscribers.global;2025-05-13 12:09:14.000;36,7338485717773;10,2941436767578;7,8828125;9;NULL;0;dmr:11112056@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 12:08:52.000;36,769889831543;11,0696430206299;4,453125;10,09375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 12:09:32.000;36,703052520752;10,3979377746582;0,0390625;3,796875;NULL;0;dmr:11113013@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 12:09:18.000;36,7688407897949;11,069616317749;4,546875;7,3984375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11002064@subscribers.global;2025-05-13 12:10:04.000;36,8610153198242;10,1118955612183;0,0078125;1,6953125;NULL;0;dmr:11002064@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 12:10:04.000;36,9358978271484;10,868821144104;0,1328125;15;NULL;0;dmr:11202063@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 12:10:19.000;36,7215538024902;10,3010549545288;3,546875;7,5;NULL;0;dmr:11112053@subscribers.global;0
